web-scraper-order,web-scraper-start-url,laptop,laptop-href,category,category-href,subcategory,subcategory-href,pagination,pagination-href,product,product-href,brand,price,product code,specd
1633106753-201,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Dell Inspiron G5 5500-LDG-0772 (i7 10750H / 8GB / SSD 512GB PCIE / RTX2060 6GB / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=749,DELL,"$1,439.00 ",Product Code: G5 5500-LDG-0772,"FREE : Original Accessories Bag, Mouse Gaming,Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i7 10750H Processor (Cores6,Threads12, 2.60GHz Up to 5.00GHz)-RAM: 8GB DDR4 2933MHz-Storage: SSD  512GB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 2060  6GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD (1920 x 1080) Anti-Glare 60Hz                 
-Wi-Fi 6 
-Bluetooth 5.1
-Ports
       
                                                                        
                                 1x HDMI 2.0
1x SuperSpeed USB 3.2 Gen 1
2x SuperSpeed USB 2.0
1x Headphone/ Mic
1x Standard SD Card slot
1x MiniDP
1x RJ-45 
Backlit Keyboard 

-Battery: 4 Cell
-Weight:2.34kg
-OS: Window 10 License Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107424-297,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo ThinkPad E15 Gen 2  (i5 1135G7 / 8GB / SSD 512GB M2 PCIE / 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1109,LENOVO,$719.00 ,Product Code: E15 Gen 2,"FREE: Carry bag, Mouse Wireless,Flash 32GB,  Mouse Pad.
-CPU:Intel® Core™ i5-1135G7 Processor (Cores4,Threads8,  2.40GHz Upto 4.20GHz)
-RAM: 8GB DDR4 
-Storage: SSD 512GB M2 PCIE 
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 15.6""FHD(1920 x 1080) IPS anti-glare, 250 nits
                

-Intel Wi-Fi 6
-Bluetooth 5.1

Ports 
1x USB4 / Thunderbolt™ 4
1x USB 3.2 Gen 1 Type A (always on)
1x USB 2.0 Gen 1 Type A
1x Headphone / mic combo
1x HDMI 1.4
1x RJ45


-Battery: 3-Cells, 45Wh
-Weight: 1.70kg
-DOS
-Color: Black 


Warranty
- 1-year hardware  
- 6 Month for screen, keyboard & battery"
1633107010-244,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,7,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=7,"Samsung  Galaxy Book Pro 360 Touch (i7 1165G7 / 16GB / SSD 1TB PCIE / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1384,Samsung,"$1,599.00 ",Product Code: Book Pro 360,"FREE: Sleeve bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-1165G7 Processor (Cores4,Threads8, 2.80GHz Up to 4.70GHz)
-RAM: 16GB LPDDR4x
-Storage: SSD 1TB M2 PCIE 
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 15.6""FHD (1920 x 1080) Touch AMOLED  
             

-Intel Wi-Fi 
-Bluetooth 

Ports-x1 Thunderbolt
-1x Audio 
-2x USB-C.
-Backlit Keyboard
-Included S Pen

-Battery: Lithium-ion
-Weight: 1.4kg
-OS: Window 10 License 
-Color: Blue

Warranty- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633107039-250,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,7,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=7,"MSI Modern 14 B11MO-B11MO-679KH (i5 1135G7 / 8GB / SSD 512GB PCIE / 14"" FHD/ Win 10)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=381,MSI,$749.00 ,Product Code: B11MO-679KH,"FREE: Sleeve bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor 2.4 GHz (8M Cache, up to 4.2 GHz, 4 cores)
-RAM: 8GB DDR4 
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 14""FHD(1920 x 1080)IPS-Level        
                

-Wifi-Bluetooth: 5.0

Interface:1x Micro SD

                                                                        
                                        1x (4K @ 60Hz) HDMI
         
                                                                        
                               2x Type-A USB3.2 Gen1
                
                                                                        
                        1x Type-C (USB3.2 Gen2 / DP)

-Battery: 52 (Whr)
-Weight: 1.3kg-OS: Window 10 License -Color: Blue stone
Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107612-325,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Vostro 3400 (i7 1165G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 14.0""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1655,DELL,$839.00 ,Product Code: Vostro 3400,"FREE: Carry Bag, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-1165G7 Processor (Cores4,Threads8,  2.80GHz Up to 4.70GHz)
-RAM: 8GB DDR4 
-Storage: SSD 256GB M.2 PCIe NVMe  
-Optical Drive: N/A  
-Graphic 2: Intel® Iris® Xe Graphics-Graphic1: NVIDIA® GeForce® MX330, 2GB GDDR5-Display : 14.0""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P
-Interface:1x USB 2.0
1x HDMI 1.4
1x Ethernet RJ-45
2x USB 3.2 Gen 1
1x Headset Jack

-Battery: 3-Cell, 42 WHr,
-Weight: 1.59kg-OS: Window 10 Home  (64Bit)-Color: BLACK


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107297-278,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,6,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=6,"MacBook Pro 16"" MVVJ2 2019 (Core i7 / 16GB / SSD 512GB PCIE /AMD Pro 5300M 4GB / 16""inch)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=122,Apple,"$2,259.00 ",Product Code: MacBook Pro Retina MVVJ2,"FREE: Sleeve, Mouse Wireless, Flash 32GB USB 3.1, Mouse Pad.
- CPU: Core i7 6-Core 9th-Generation 2.6Ghz up to 4.5Ghz 
- Ram: 16GB DDR4 of 2666Mhz
- Storage: 512 GB SSD PCiE
- Graphics1: AMD Pro 5300M 4GB GDDR6
- Graphics2: Intel Iris Graphics 630- Display: 16""Retina with True Tune          
- 4xThunderbolt 3 USB Type C Ports
- Built in HD Webcam, Wi-Fi, BT
- Touch Bar and Touch ID Sensor
- OS:Mac OS
- Weight:2.0Kg 
- Color Space Gray

Warranty- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633107625-327,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Vostro 15 5502-LDY-1765 (i7 1165G7 / 16GB /SSD 512GB PCIE / MX330 2GB / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=669,DELL,"$1,039.00 ",Product Code: 5502-LDY-1765,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i7-1135G7 Processor (Cores4,Threads8, 2.80GHz Up to 4.70GHz)-RAM: 16GB DDR4 (3200MHz) (16GBx1) (Free x1 Slot)
-Storage: SSD 512GB M2 PCIe NVMe (Free M.2 2230 or 2280 PCIe NVMe x1 slot)
-Optical Drive: N/A      -Graphic 1: NVIDIA® GeForce® MX330  2GB GDDR5
-Graphic 2: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:1x Universal Audio Jack2x USB 3.2 Type-A ports1x Ethernet RJ-45, 1x HDMI 1.4b1x USB 3.2 Gen 2 Type-C™ 1x Micro SD Media Card ReaderBacklit Keyboard


-Battery: 4-Cell 
-Weight: 1.64 kg-OS: Window 10 Home  (64Bit)-Color: Vintage Grey


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106833-217,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,,,"Acer Swift 3X SF314-510G (i5 1135G7 / 8GB / SSD 256GB M2 / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=534,ACER,$679.00 ,Product Code: SF314-510G,"FREE: Carry Bag, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB LPDDR4X Onboard (Not Upgradeable)
-Storage: SSD 256GB PCle NVMe M.2 (Free SSD M.2 NVMe PCIe x1 slot)
-Optical Drive: N/A-Graphic: Intel Iris Xe Max With 4GB Dedicate VRAM
-Display : 14""FHD(1920×1080)         
                

-Wi-fi : 802.11AC-Bluetooth: 4.0
-Camera:  HD 720P-Interface:1xHDMI1 x Type-C USB 3.2 (Gen2)2xType-A USB 3.2 (Gen 1)1xAudio

-Battery: 4-Cell 
-Weight: 1.4 kg-OS: DOS-Color: Steam Blue

Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107717-341,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Dell Inspiron 15 5502-LDJ-1570 (i5 1135G7 / 8GB /SSD 512GB PCIE / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=661,DELL,$819.00 ,Product Code: 5502-LDJ-1570,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1)+Free 1 slot
-Storage: SSD 512GB M2 PCIe NVMe (Free 1xM.2 slot)
-Optical Drive: N/A      -Graphic 1: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:2x USB 3.2 Gen 11x USB 3.2 Gen 2 Type-C™ 1x Headphone/Microphone Combo1x HDMI 1.41x MicroSD Card ReaderBacklit Keyboard

-Battery: 4-Cell 
-Weight: 1.714 kg-OS: Window 10 Home  (64Bit)-Color: Silver


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106543-162,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,,,"AORUS 15P XD (i7 11800H / 16GB / SSD 1TB PCIE / RTX3070 8GB / 15.6""FHD,240Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1599,Gigabyte,"$2,099.00 ",Product Code: 15P XD,"FREE : Original (Accessories AORUS, AORUS M3 Gaming Mouse) , Flash 32GB, Onikuma K19 Headset Gaming, Mouse Pad.

-CPU:11th Generation Intel® Core™ i7  11800H Processor (Cores8,Threads16, 2.30GHz Up to 4.60GHz)-RAM: 16GB DDR4 3200MHz DDR4
-Storage: SSD  1TB M2  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 3070  8GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6""FHD(1920 x 1080) IPS-Level 240Hz
                 -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.2
3x USB 3.2 Gen1 (Type-A)
1x Thunderbolt™ 4 (Type-C)
1x HDMI 2.1
1x mini DP 1.4
1x 3.5mm Audio Combo Jack
1x UHS-II SD Card Reader
1x DC-in Jack
1x RJ-45
-Battery: 99Wh
-Weight:2.2kg
-OS: Window 10 License Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107943-379,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus VivoBook 15 X513EA-EJ141T (i3 1115G4 / 4GB / 512GB SSD PCIE / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=965,ASUS,$529.00 ,Product Code: X513EA-EJ141T,"FREE: Backpack Asus, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)-RAM: 4GB DDR4 Onboard 
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic: Intel® UHD Graphics
-Display : 15.6""FHD(1920 x 1080)Anti-glare display                           

-Intel Wi-Fi 5
-Bluetooth 4.1

Ports 
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x Headphone out
Micro SD card reader
Micro SD 4.0 card reader

-Battery: 42WHrs,3-cell Li-ion
-Weight: 1.80kg
-OS: Window 10 License 
-Color:INDIE BLACK 

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107986-387,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus VivoBook 14 K413EA-AB696T (i3 1115G4 / 8GB / 512GB SSD PCIE / 14"" FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=246,ASUS,$549.00 ,Product Code: K413EA-AM495T,"FREE: Backpack Asus, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)-RAM: 8GB DDR4 Onboard (Not Upgrade)
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic: Intel® UHD Graphics
-Display : 14""FHD(1920 x 1080)Anti-glare display                           

-Intel Wi-Fi 5
-Bluetooth 4.0

Ports 
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x HDMI
1x 3.5mm Combo Audio Jack
1x Headphone out
Micro SD card reader

-Battery: 3-Cells
-Weight: 1.40kg
-OS: Window 10 License 
-Color:INDIE BLACK 

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106770-206,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Dell Inspiron G3 3500-LDG-0563 (i5 10300H / 8GB / SSD 256GB PCIE+1T / GTX1650 4GB / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=739,DELL,$879.00 ,Product Code: G3 3500-LDG-0563,"FREE : Original Accessories Bag, Mouse Gaming,Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i5 10300H Processor (Cores4,Threads8,2.50GHz Up to 4.50GHz)-RAM: 8GB DDR4 2933MHz-Storage: SSD  256GB  PCIE+1TB 
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® GTX 1650  4GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD (1920 x 1080) Anti-Glare 60Hz                 
-Wi-Fi 6 
-Bluetooth 5.1
-Ports
       
                                                                        
                                 1x HDMI 2.0
1x SuperSpeed USB 3.2 Gen 1
2x SuperSpeed USB 2.0 1x Headset Jack
1x USB-C DisplayPort 
1x RJ45 Ethernet 
1x Standard SD Card slot
Backlit Keyboard Blue

-Battery: 3 Cell
-Weight:2.34kg
-OS: Window 10 License Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107507-310,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"HUAWEI MateBook D15 (i3 10110U / 8GB /SSD 256GB PCIE / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1638,HUAWEI,$599.00 ,Product Code: MateBook D15,"FREE: Huawei bag, Huawei mouse, Flash 16GB,  Mouse Pad.
-CPU: Intel®Core™ i3-10110U Processor (Cores 2,Threads4, 2.10GHz Up to 4.10GHz)-RAM: 8GB DDR4 
-Storage: SSD 256GB M2 PCIe
-Optical Drive: N/A      -Graphics : Intel® UHD Graphics-Display : 15.6""FHD (1920×1080) IPS                       

-Wifi 6-Bluetooth
-Camera:  HD 720P-Interface:1x USB-A 3.0 x 1
1x USB-A 2.0 x 1
1x USB-C x 1
1x HDMI x 1
1x 3.5 mm headset and microphone 2-in-1 jack x 1

-Battery: 24Wh
-Weight: 1.56 kg-OS: Window 10 Home  (64Bit)-Color: SILVER

Warranty
- 2-year hardware  
- 6month for screen, keyboard & battery"
1633107860-364,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus Vivobook X515EP-EJ013T (i5-1135G7 / 4GB / SSD 512GB M2 PCIE/ MX330 2G / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1054,ASUS,$679.00 ,Product Code: X515EP-EJ013T,"FREE: Backpack Asus, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)
-RAM: 4GB DDR4 Onboard (Free one slot )
-Storage: SSD 512GB M2 PCIE 
-Optical Drive: N/A-Graphic: NVIDIA® GeForce® MX330 2GB GDDR5-Graphic: Intel® Iris® Xe Graphics
-Display : 15.6""FHD(1920 x 1080)Anti-glare display            
                

Wifi: 802.11 ACBluetooth: 4.1
Camera: VGA  Web CameraInterface:1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
Micro SD card reader (on selected model)

-Battery: 37WHrs, 2-cell Li-ion
-Weight: 1.80kg
-OS: Window 10 License 
-Color: GREY and Silver


Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107486-307,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo Ideapad 3 14ITL6 (i3 1115G4 / 8GB / SSD 256GB PCIE / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1487,LENOVO,$499.00 ,Product Code: Ideapad 3 14ITL6,"FREE: Backpack, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i3-1115G4 Processor (Cores2,Threads4, 3.00GHz Up to 4.10 GHz)
-RAM: 8GB DDR4 
-Storage: SSD 256GB PCIE
-Optical Drive: N/A-Graphic: Intel® UHD Graphics
-Display : 14.0""FHD(1920 x 1080) anti-glare, 250 nits
                

-Intel Wi-Fi 802
-Bluetooth 5.0

Ports 
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x HDMI 1.4b
1x card reader
1x headp


-Battery: 38Wh
-Weight: 1.41kg
-DOS
-Color: Iron Grey


Warranty
- 1-year hardware  
- 6 Month for screen, keyboard & battery"
1633107280-275,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,6,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=6,"Microsoft Surface GO 2 Tablet WiFi-Only (M3 / 8GB / SSD 128GB/ 10.5""FHD/ Win 10)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=175,Microsoft,$759.00 ,Product Code: Surface GO2 Tablet WiFi,"FREE: Sleeve, Mouse Wireless, Mouse Pad.
-CPU:Intel Core M3 8th Gen
- Ram: 8GB
- Storage:​​​​ SSD128GB
- Optical Drive: N/A
- Graphic: Intel HD Graphic 615
- Display: 10.5"" FHD (1920 x 1280)
- Dual Camera
- Weight:0.5gk
- OS: Windows 10 License*** Not Include: Key & Pen 

Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker,adapter)"
1633107980-386,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus VivoBook 14 K413EA-AB697T (i3 1115G4 / 8GB / 512GB SSD PCIE / 14"" FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=245,ASUS,$549.00 ,Product Code: K413EA-M496T,"FREE: Backpack Asus, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i3-1115G4 Processor 3.0 GHz (6M Cache, up to 4.1 GHz, 2 cores)-RAM: 8GB DDR4 Onboard (No Upgrade)
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic:Intel® UHD Graphics
-Display : 14""FHD(1920 x 1080)Anti-glare display                           

-Intel Wi-Fi 5
-Bluetooth 4.0

Ports 
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x HDMI
1x 3.5mm Combo Audio Jack
1x Headphone out
Micro SD card reader

-Battery: 3-Cells
-Weight: 1.40kg
-OS: Window 10 License 
-Color: TRANSPARENT SILVER

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107068-256,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,7,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=7,"Microsoft Surface Pro 7PLUS 2021 4G LTE (i5-1135G7 / 8GB / SSD 128GB ​PCIE/ 12.3""FHD/ Win 10)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=98,Microsoft,"$1,399.00 ",Product Code: Surface Pro 7PLUS 4G LTE,"FREE: Sleeve, Mouse Wireless, Flash 32GB USB 3.1, Mouse Pad.
- CPU: Core i5-1135G7  ( Cores4,Threads8,2.40GHz Upto 4.20GHz )- Ram: 8GB LPDDR4x- Storage: 128GB SSD PCiE- VGA: Intel Iris Plus Graphics- Touch Screen 12.3'' FHD 2736x1824
- LTE Advanced 4G SIM CARD- Weight: 0.8g- Color : Black & Silver- OS: Windows 10 Pro Original License
Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker,adapter)"
1633107556-316,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell XPS 15 9500-LDX-0775 Touch (i7 10750H / 16GB / SSD 512GB PCIE / GXT1650Ti 4GB / 15.6""UHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=920,DELL,"$2,349.00 ",Product Code: XPS 9500-LDX-0775,"FREE: Sleeve bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-10750H Processor (Cores6,Threads12,  2.60GHz Upto 5.00GHz)
-RAM: 16GB DDR4 2933MHz (8GBx2)
-Storage: SSD 512GB PCIE
-Optical Drive: N/A-Graphic1: NVIDIA® GeForce® GTX 1650 Ti 4GB GDDR6 -Graphic2: Intel® UHD Graphics
-Display : 15.6""UHD+ (3840 x 2400) Touch 500-Nit
                

-Intel Wi-Fi 6
-Bluetooth 5.1
Ports 
2x Thunderbolt™ 3 with power delivery & DisplayPort
1x USB-C 3.1 with power delivery & DisplayPort
1x Full size SD card reader v6.0
1x 3.5mm headphone/microphone combo jack
1x Wedge-shaped lock slot
1x USB-C to USB-A v3.0 


-Battery : 6Cell
-Weight: 2.05kg
-OS: Windows 10 License Home
-Color: Silver

Warranty
- 1-year hardware  
- 6 month for ( screen, battery, keyboard )"
